# Prescience Salvage Trust Manifest Audit — 2026-06-14T13:42:45.384518
# ARCHIVE_ROOT=/Users/scott/Desktop/Archive
# CANONICAL_PROMPT_SHA256=(set)

[master] /Users/scott/Desktop/Archive/aberdeen-group-archive/_master_prescience_scores.csv: row_count=3761 parse_ok_rate=0.9968
[master] /Users/scott/Desktop/Archive/archive_masters/_master_prescience_scores.csv: row_count=4082 parse_ok_rate=0.9968
[wdir] /Users/scott/Desktop/Archive/prepared/bm-compliance-clues-3590-ac2adb/working: score_file=/Users/scott/Desktop/Archive/prepared/bm-compliance-clues-3590-ac2adb/working/skipped_obs_v3.csv driver=None row_count=38
[wdir] /Users/scott/Desktop/Archive/prepared/bm-compliance-traceability-3702-c02e4b/working: score_file=/Users/scott/Desktop/Archive/prepared/bm-compliance-traceability-3702-c02e4b/working/skipped_obs_v3.csv driver=None row_count=30
[wdir] /Users/scott/Desktop/Archive/prepared/bm-manufacturing-intelligence-3594-578435/working: score_file=/Users/scott/Desktop/Archive/prepared/bm-manufacturing-intelligence-3594-578435/working/skipped_obs_v3.csv driver=None row_count=49
[wdir] /Users/scott/Desktop/Archive/prepared/bocsnapshot-a766a7/working: score_file=/Users/scott/Desktop/Archive/prepared/bocsnapshot-a766a7/working/entity_candidates.csv driver=None row_count=2
[wdir] /Users/scott/Desktop/Archive/prepared/bpmwebtoc-065bc6/working: score_file=/Users/scott/Desktop/Archive/prepared/bpmwebtoc-065bc6/working/entity_candidates.csv driver=None row_count=3
[wdir] /Users/scott/Desktop/Archive/prepared/bvr-spendcompmgmt-121704b-e31821/working: score_file=/Users/scott/Desktop/Archive/prepared/bvr-spendcompmgmt-121704b-e31821/working/skipped_obs_v3.csv driver=None row_count=19
[wdir] /Users/scott/Desktop/Archive/prepared/callcenteroptimization-researchreport-rk-3503-0ea8b5/working: score_file=/Users/scott/Desktop/Archive/prepared/callcenteroptimization-researchreport-rk-3503-0ea8b5/working/skipped_obs_v3.csv driver=None row_count=46
[wdir] /Users/scott/Desktop/Archive/prepared/callcenterstoc-46e10a/working: score_file=/Users/scott/Desktop/Archive/prepared/callcenterstoc-46e10a/working/entity_candidates.csv driver=None row_count=9
[wdir] /Users/scott/Desktop/Archive/prepared/ci-factoids-188ee5/working: score_file=/Users/scott/Desktop/Archive/prepared/ci-factoids-188ee5/working/observation_candidates.csv driver=None row_count=9
[wdir] /Users/scott/Desktop/Archive/prepared/citadelsnapshot-654e06/working: score_file=/Users/scott/Desktop/Archive/prepared/citadelsnapshot-654e06/working/entity_candidates.csv driver=None row_count=2
[wdir] /Users/scott/Desktop/Archive/prepared/clm-q2c-rb-vp-3879-bc4f62/working: score_file=/Users/scott/Desktop/Archive/prepared/clm-q2c-rb-vp-3879-bc4f62/working/skipped_obs_v3.csv driver=None row_count=7
[wdir] /Users/scott/Desktop/Archive/prepared/clpbenchmark-3708-63ff3f/working: score_file=/Users/scott/Desktop/Archive/prepared/clpbenchmark-3708-63ff3f/working/skipped_obs_v3.csv driver=None row_count=57
[wdir] /Users/scott/Desktop/Archive/prepared/cm-q2c-vp-3715-aa1364/working: score_file=/Users/scott/Desktop/Archive/prepared/cm-q2c-vp-3715-aa1364/working/skipped_obs_v3.csv driver=None row_count=48
[wdir] /Users/scott/Desktop/Archive/prepared/cobionsnapshot-6c1ec0/working: score_file=/Users/scott/Desktop/Archive/prepared/cobionsnapshot-6c1ec0/working/entity_candidates.csv driver=None row_count=2
[wdir] /Users/scott/Desktop/Archive/prepared/compaqsnapshot-65b991/working: score_file=/Users/scott/Desktop/Archive/prepared/compaqsnapshot-65b991/working/entity_candidates.csv driver=None row_count=7
[wdir] /Users/scott/Desktop/Archive/prepared/compensationmanagement-toc-8064cc/working: score_file=/Users/scott/Desktop/Archive/prepared/compensationmanagement-toc-8064cc/working/entity_candidates.csv driver=None row_count=5
[wdir] /Users/scott/Desktop/Archive/prepared/computerassociatessnapshot-17f654/working: score_file=/Users/scott/Desktop/Archive/prepared/computerassociatessnapshot-17f654/working/entity_candidates.csv driver=None row_count=4
[wdir] /Users/scott/Desktop/Archive/prepared/configuresoftsnapshot-2caf8d/working: score_file=/Users/scott/Desktop/Archive/prepared/configuresoftsnapshot-2caf8d/working/entity_candidates.csv driver=None row_count=2
[wdir] /Users/scott/Desktop/Archive/prepared/courionsnapshot-f4ea3e/working: score_file=/Users/scott/Desktop/Archive/prepared/courionsnapshot-f4ea3e/working/entity_candidates.csv driver=None row_count=5
[wdir] /Users/scott/Desktop/Archive/prepared/cpc-update-toc-07238f/working: score_file=/Users/scott/Desktop/Archive/prepared/cpc-update-toc-07238f/working/entity_candidates.csv driver=None row_count=2
[wdir] /Users/scott/Desktop/Archive/prepared/cposummit-techservices-cd-vc-3816-690612/working: score_file=/Users/scott/Desktop/Archive/prepared/cposummit-techservices-cd-vc-3816-690612/working/skipped_obs_v3.csv driver=None row_count=30
[wdir] /Users/scott/Desktop/Archive/prepared/crmdatasheet-2fa361/working: score_file=/Users/scott/Desktop/Archive/prepared/crmdatasheet-2fa361/working/bucket_signals.json driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/prepared/crmeuropetoc-8d72da/working: score_file=/Users/scott/Desktop/Archive/prepared/crmeuropetoc-8d72da/working/entity_candidates.csv driver=None row_count=6
[wdir] /Users/scott/Desktop/Archive/prepared/crmreportwebtoc-fedb33/working: score_file=/Users/scott/Desktop/Archive/prepared/crmreportwebtoc-fedb33/working/entity_candidates.csv driver=None row_count=6
[wdir] /Users/scott/Desktop/Archive/prepared/crmspending2002toc-8be8e9/working: score_file=/Users/scott/Desktop/Archive/prepared/crmspending2002toc-8be8e9/working/entity_candidates.csv driver=None row_count=6
[wdir] /Users/scott/Desktop/Archive/prepared/crmspending2003toc-bc94b2/working: score_file=/Users/scott/Desktop/Archive/prepared/crmspending2003toc-bc94b2/working/bucket_signals.json driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/prepared/crmspendingtoc-114504/working: score_file=/Users/scott/Desktop/Archive/prepared/crmspendingtoc-114504/working/entity_candidates.csv driver=None row_count=4
[wdir] /Users/scott/Desktop/Archive/prepared/cryptocardsnapshot-3ce4c3/working: score_file=/Users/scott/Desktop/Archive/prepared/cryptocardsnapshot-3ce4c3/working/entity_candidates.csv driver=None row_count=10
[wdir] /Users/scott/Desktop/Archive/prepared/dbbuyingguidetoc-1a0a0e/working: score_file=/Users/scott/Desktop/Archive/prepared/dbbuyingguidetoc-1a0a0e/working/entity_candidates.csv driver=None row_count=13
[wdir] /Users/scott/Desktop/Archive/prepared/dcd-dbb402/working: score_file=/Users/scott/Desktop/Archive/prepared/dcd-dbb402/working/entity_candidates.csv driver=None row_count=16
[wdir] /Users/scott/Desktop/Archive/prepared/dctcollateral-30d25c/working: score_file=/Users/scott/Desktop/Archive/prepared/dctcollateral-30d25c/working/bucket_signals.json driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/prepared/dell-sap-v6-79226d/working: score_file=/Users/scott/Desktop/Archive/prepared/dell-sap-v6-79226d/working/entity_candidates.csv driver=None row_count=6
[wdir] /Users/scott/Desktop/Archive/prepared/dell-services-kastner-051904-a25a59/working: score_file=/Users/scott/Desktop/Archive/prepared/dell-services-kastner-051904-a25a59/working/skipped_obs_v3.csv driver=None row_count=1
[wdir] /Users/scott/Desktop/Archive/prepared/dellsnapshot-db9d8f/working: score_file=/Users/scott/Desktop/Archive/prepared/dellsnapshot-db9d8f/working/entity_candidates.csv driver=None row_count=5
[wdir] /Users/scott/Desktop/Archive/prepared/devwsreporttoc-60f6e8/working: score_file=/Users/scott/Desktop/Archive/prepared/devwsreporttoc-60f6e8/working/entity_candidates.csv driver=None row_count=9
[wdir] /Users/scott/Desktop/Archive/prepared/digital-20cash-toc-fd1ab4/working: score_file=/Users/scott/Desktop/Archive/prepared/digital-20cash-toc-fd1ab4/working/entity_candidates.csv driver=None row_count=18
[wdir] /Users/scott/Desktop/Archive/prepared/digitalcash-595cbc/working: score_file=/Users/scott/Desktop/Archive/prepared/digitalcash-595cbc/working/entity_candidates.csv driver=None row_count=19
[wdir] /Users/scott/Desktop/Archive/prepared/dtp-2005-research-agenda-012705a-8d9c59/working: score_file=/Users/scott/Desktop/Archive/prepared/dtp-2005-research-agenda-012705a-8d9c59/working/observation_candidates.csv driver=None row_count=5
[wdir] /Users/scott/Desktop/Archive/prepared/dtp-204q04-20-20e-procurement-20success-20102804a-3cf03d/working: score_file=/Users/scott/Desktop/Archive/prepared/dtp-204q04-20-20e-procurement-20success-20102804a-3cf03d/working/entity_candidates.csv driver=None row_count=2
[wdir] /Users/scott/Desktop/Archive/prepared/dtp-204q04-20-20mro-20102804a-dcaad2/working: score_file=/Users/scott/Desktop/Archive/prepared/dtp-204q04-20-20mro-20102804a-dcaad2/working/bucket_signals.json driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/prepared/dtp-204q04-20-20services-20procurement-20eu-20080504a-77956a/working: score_file=/Users/scott/Desktop/Archive/prepared/dtp-204q04-20-20services-20procurement-20eu-20080504a-77956a/working/bucket_signals.json driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/prepared/e-learning-fd5d01/working: score_file=/Users/scott/Desktop/Archive/prepared/e-learning-fd5d01/working/skipped_obs_v3.csv driver=None row_count=11
[wdir] /Users/scott/Desktop/Archive/prepared/e-proc-tech-rb-vc-ab-3778-7525d9/working: score_file=/Users/scott/Desktop/Archive/prepared/e-proc-tech-rb-vc-ab-3778-7525d9/working/skipped_obs_v3.csv driver=None row_count=8
[wdir] /Users/scott/Desktop/Archive/prepared/e-recruitmentabridgedtoc-57b416/working: score_file=/Users/scott/Desktop/Archive/prepared/e-recruitmentabridgedtoc-57b416/working/entity_candidates.csv driver=None row_count=9
[wdir] /Users/scott/Desktop/Archive/prepared/e-sourcingfulltoc-ff36c8/working: score_file=/Users/scott/Desktop/Archive/prepared/e-sourcingfulltoc-ff36c8/working/entity_candidates.csv driver=None row_count=4
[wdir] /Users/scott/Desktop/Archive/prepared/eai-toc-1059fc/working: score_file=/Users/scott/Desktop/Archive/prepared/eai-toc-1059fc/working/entity_candidates.csv driver=None row_count=17
[wdir] /Users/scott/Desktop/Archive/prepared/ebi-spendingtoc-a6bf6a/working: score_file=/Users/scott/Desktop/Archive/prepared/ebi-spendingtoc-a6bf6a/working/entity_candidates.csv driver=None row_count=3
[wdir] /Users/scott/Desktop/Archive/prepared/edocssnapshot-8a34df/working: score_file=/Users/scott/Desktop/Archive/prepared/edocssnapshot-8a34df/working/entity_candidates.csv driver=None row_count=8
[wdir] /Users/scott/Desktop/Archive/prepared/ee-2005-cio-research-agenda-091505a-4c85cf/working: score_file=/Users/scott/Desktop/Archive/prepared/ee-2005-cio-research-agenda-091505a-4c85cf/working/entity_candidates.csv driver=None row_count=6
[wdir] /Users/scott/Desktop/Archive/prepared/ee-2005-cio-research-agenda-112904a-b214ce/working: score_file=/Users/scott/Desktop/Archive/prepared/ee-2005-cio-research-agenda-112904a-b214ce/working/bucket_signals.json driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/prepared/ee-204q04-20-20employee-20performance-20mgmt-20072804a-42f62d/working: score_file=/Users/scott/Desktop/Archive/prepared/ee-204q04-20-20employee-20performance-20mgmt-20072804a-42f62d/working/bucket_signals.json driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/prepared/ee-204q04-20-20employee-20performance-20mgmt-20100804a-7a5850/working: score_file=/Users/scott/Desktop/Archive/prepared/ee-204q04-20-20employee-20performance-20mgmt-20100804a-7a5850/working/bucket_signals.json driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/prepared/ee-204q04-20-20it-20budget-20realities-20102804a-c7aaed/working: score_file=/Users/scott/Desktop/Archive/prepared/ee-204q04-20-20it-20budget-20realities-20102804a-c7aaed/working/observation_candidates.csv driver=None row_count=1
[wdir] /Users/scott/Desktop/Archive/prepared/ee-4q04-20-security-spend-mgmt101504a-71e631/working: score_file=/Users/scott/Desktop/Archive/prepared/ee-4q04-20-security-spend-mgmt101504a-71e631/working/observation_candidates.csv driver=None row_count=2
[wdir] /Users/scott/Desktop/Archive/prepared/ee-4q04-cio-agenda-2005-110504a-cabbdc/working: score_file=/Users/scott/Desktop/Archive/prepared/ee-4q04-cio-agenda-2005-110504a-cabbdc/working/bucket_signals.json driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/prepared/eiitoc-742f80/working: score_file=/Users/scott/Desktop/Archive/prepared/eiitoc-742f80/working/entity_candidates.csv driver=None row_count=7
[wdir] /Users/scott/Desktop/Archive/prepared/eimtoc-71da8d/working: score_file=/Users/scott/Desktop/Archive/prepared/eimtoc-71da8d/working/entity_candidates.csv driver=None row_count=8
[wdir] /Users/scott/Desktop/Archive/prepared/emabestpracticestoc-1fb7cd/working: score_file=/Users/scott/Desktop/Archive/prepared/emabestpracticestoc-1fb7cd/working/bucket_signals.json driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/prepared/emagia2-922390/working: score_file=/Users/scott/Desktop/Archive/prepared/emagia2-922390/working/entity_candidates.csv driver=None row_count=4
[wdir] /Users/scott/Desktop/Archive/prepared/emailmarketing-8a22e9/working: score_file=/Users/scott/Desktop/Archive/prepared/emailmarketing-8a22e9/working/entity_candidates.csv driver=None row_count=4
[wdir] /Users/scott/Desktop/Archive/prepared/endpointdp-bg-3717-8ecfb0/working: score_file=/Users/scott/Desktop/Archive/prepared/endpointdp-bg-3717-8ecfb0/working/skipped_obs_v3.csv driver=None row_count=105
[wdir] /Users/scott/Desktop/Archive/prepared/enterprise-aligning-for-action-wb060305b-e14454/working: score_file=/Users/scott/Desktop/Archive/prepared/enterprise-aligning-for-action-wb060305b-e14454/working/bucket_signals.json driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/prepared/enterprise-benchmarking-performance-7387ac/working: score_file=/Users/scott/Desktop/Archive/prepared/enterprise-benchmarking-performance-7387ac/working/bucket_signals.json driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/prepared/enterprise-benchmarking-performance-wb060305b-c9f431/working: score_file=/Users/scott/Desktop/Archive/prepared/enterprise-benchmarking-performance-wb060305b-c9f431/working/bucket_signals.json driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/prepared/enterprise-educating-the-team-a33c39/working: score_file=/Users/scott/Desktop/Archive/prepared/enterprise-educating-the-team-a33c39/working/bucket_signals.json driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/prepared/enterprise-educating-the-team-wb061005a-4fb6c2/working: score_file=/Users/scott/Desktop/Archive/prepared/enterprise-educating-the-team-wb061005a-4fb6c2/working/bucket_signals.json driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/prepared/enterprise-introduction-0fadce/working: score_file=/Users/scott/Desktop/Archive/prepared/enterprise-introduction-0fadce/working/bucket_signals.json driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/prepared/enterprise-introduction-wb060305b-fc9e4f/working: score_file=/Users/scott/Desktop/Archive/prepared/enterprise-introduction-wb060305b-fc9e4f/working/bucket_signals.json driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/prepared/entrustsnapshot-f78f15/working: score_file=/Users/scott/Desktop/Archive/prepared/entrustsnapshot-f78f15/working/entity_candidates.csv driver=None row_count=13
[wdir] /Users/scott/Desktop/Archive/prepared/epresencesnapshot-69ff57/working: score_file=/Users/scott/Desktop/Archive/prepared/epresencesnapshot-69ff57/working/entity_candidates.csv driver=None row_count=3
[wdir] /Users/scott/Desktop/Archive/prepared/erp-snapshot-7d2836/working: score_file=/Users/scott/Desktop/Archive/prepared/erp-snapshot-7d2836/working/entity_candidates.csv driver=None row_count=3
[wdir] /Users/scott/Desktop/Archive/prepared/esourcing-a513ee/working: score_file=/Users/scott/Desktop/Archive/prepared/esourcing-a513ee/working/entity_candidates.csv driver=None row_count=7
[wdir] /Users/scott/Desktop/Archive/prepared/etm2003toc-86edb4/working: score_file=/Users/scott/Desktop/Archive/prepared/etm2003toc-86edb4/working/entity_candidates.csv driver=None row_count=6
[wdir] /Users/scott/Desktop/Archive/prepared/eurowiress-13e05b/working: score_file=/Users/scott/Desktop/Archive/prepared/eurowiress-13e05b/working/observation_candidates.csv driver=None row_count=11
[wdir] /Users/scott/Desktop/Archive/prepared/examensnapshot-cf83e1/working: score_file=/Users/scott/Desktop/Archive/prepared/examensnapshot-cf83e1/working/entity_candidates.csv driver=None row_count=3
[wdir] /Users/scott/Desktop/Archive/prepared/f-204q04-20-20demand-20mgmt-20072104a-ab2040/working: score_file=/Users/scott/Desktop/Archive/prepared/f-204q04-20-20demand-20mgmt-20072104a-ab2040/working/bucket_signals.json driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/prepared/f-4q04-mfg-perfmgmt102904a-5126bc/working: score_file=/Users/scott/Desktop/Archive/prepared/f-4q04-mfg-perfmgmt102904a-5126bc/working/bucket_signals.json driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/prepared/f-4q04-midsize-fulfillment102904a-9b4725/working: score_file=/Users/scott/Desktop/Archive/prepared/f-4q04-midsize-fulfillment102904a-9b4725/working/bucket_signals.json driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/prepared/f-4q04-supply-chain-inventory-strategies102704a-a3921d/working: score_file=/Users/scott/Desktop/Archive/prepared/f-4q04-supply-chain-inventory-strategies102704a-a3921d/working/bucket_signals.json driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/prepared/f-4q05-bp-intl-logistics-081905a-31c05c/working: score_file=/Users/scott/Desktop/Archive/prepared/f-4q05-bp-intl-logistics-081905a-31c05c/working/bucket_signals.json driver=None row_count=
[wdir] /Users/scott/Desktop/Archive/prepared/f-4q05-rfid-slick-jf091405a-ab5754/working: score_file=/Users/scott/Desktop/Archive/prepared/f-4q05-rfid-slick-jf091405a-ab5754/working/bucket_signals.json driver=None row_count=
