"tech_id","study_id"
"aberdeen-practice-enterprise-management","aberdeen-practice-definitions-compendium-2000-b7a001"
"aberdeen-practice-platform-infrastructure","aberdeen-practice-definitions-compendium-2000-b7a001"
"aberdeen-practice-platforms-group","aberdeen-practice-definitions-compendium-2000-b7a001"
"aberdeen-practice-professional-services","aberdeen-practice-definitions-compendium-2000-b7a001"
"aberdeen-pricing-schedule-2000","aberdeen-productization-pricing-and-survey-research-program-2000-b7b001"
"aberdeen-profile","aberdeen-productization-pricing-and-survey-research-program-2000-b7b001"
"aberdeen-profile","aberdeen-proposal-templates-and-retainer-strategy-2001-b6b001"
"aberdeen-profile-deliverable","aberdeen-training-book-day-3-03cfc1"
"aberdeen-profile-deliverable","aberdeen-training-day-2-representing-abe-38ef4b"
"aberdeen-profile-deliverable","aberdeen-training-day-4-marketing-busine-601526"
"aberdeen-ramp-deliverable","aberdeen-training-day-2-representing-abe-38ef4b"
"aberdeen-ramp-deliverable","aberdeen-training-day-4-marketing-busine-601526"
"aberdeen-research-meeting-protocol","aberdeen-proposal-templates-and-retainer-strategy-2001-b6b001"
"aberdeen-retainer-service","aberdeen-training-day-4-marketing-busine-601526"
"aberdeen-six-month-intro-aas","aas-launch-package-aug-2001-b4a001"
"aberdeen-six-month-intro-aas","aas-sales-tools-pricing-aug-2001-b5b001"
"aberdeen-solution-selling","aas-operational-playbooks-aug-2001-b5a001"
"aberdeen-strategy-validation","aas-sales-tools-pricing-aug-2001-b5b001"
"aberdeen-swot-analysis-template","aas-operational-playbooks-aug-2001-b5a001"
"aberdeen-termination-fee-ladder","aberdeen-proposal-templates-and-retainer-strategy-2001-b6b001"
"aberdeen-three-tier-plus","aberdeen-snr-architecture-three-tier-sli-abaaa5"
"aberdeen-twelve-month-multiday-aas","aas-launch-package-aug-2001-b4a001"
"aberdeen-vendor-product-profile","aas-operational-playbooks-aug-2001-b5a001"
"aberdeen-viewpoint-deliverable","aberdeen-training-book-day-3-03cfc1"
"aberdeen-web-rights-license-1yr","aberdeen-proposal-templates-and-retainer-strategy-2001-b6b001"
"aberdeen-workshop-alliances","aas-launch-package-aug-2001-b4a001"
"aberdeen-workshop-go-to-market","aas-launch-package-aug-2001-b4a001"
"aberdeen-workshop-go-to-market-readiness","aas-launch-package-aug-2001-b4a001"
"aberdeen-workshop-market-knowledge","aas-launch-package-aug-2001-b4a001"
"aberdeen-workshop-market-positioning","aas-launch-package-aug-2001-b4a001"
"aberdeen-workshop-messaging-strategy","aas-launch-package-aug-2001-b4a001"
"ac-dc-power-supplies","respiratory-illness-could-restrict-i.t.--c3c523"
"ac-dc-power-supply","2003-sars-electronics-supply-chain-ec0375"
"ac-dc-power-supply","sars2-hot-topic-cf91d4"
"acceleratedsap","1997-teamsap-a3591b"
"acceleratedsap-asap","aberdeen-1997-acceleratedsap-strategy"
"acd-see-software","copy-of-hp-camera-lab-journal-prod-c103f6"
"ace-server-securid","aberdeen-1996-progress-software-webspeed-internet"
"acid-properties","aberdeen-open-oltp-enterprise-managers-k-3fc536"
"acms","2026-kastner-dec-longitudinal-22d177"
"acms","dtj-v03-01-tp-and-fault-tolerant-1991-cf078c"
"active-directory","1998-microsoft-windows-nt-5-0-a-planning-guide-cd9d08"
"active-directory","1999pr~2-cd0049"
"active-directory","2000-is-windows-nt-windows-2000-enterprise-ready-91f2cb"
"active-object-repository","aberdeen-1997-lawson-insight-process-orientation-business-management"
"active-project","timex-ramp-interview-for-maxtor-project-8c1b71"
"activex","1997-unify-vision-8fcfc3"
"activex","aberdeen-1996-progress-software-webspeed-internet"
"activex-com","aberdeen-1996-oracle-network-computing-architecture"
"activex-com-dcom","develo~1-d25652"
"activex-dcom","aberdeen-1996-flexiinternational-software-financial-acumen-technology"
"activity-based-management","aberdeen-1997-lawson-insight-process-orientation-business-management"
"ad-servers","1998-advertising-on-the-internet-leveraging-the-virtual-3972d6"
"ad-serving","mirror-image-profile-v2-050404-97e2a6"
"adabas","aberdeen-1995-commercial-messaging"
"adabas","nti-6-rdbms-technology-48f4aa"
"adabas-d","aberdeen-1996-software-ag-digital-high-performance-solutions"
"adabas-d","rdbms-for-ibm-powera~1-7a44be"
"adaptive-caching","mirror-image-profile-v2-(050404)-e7eb95"
"adaptive-computing","1991-encore-and-metadata-47f414"
"adaptive-security-gen3","vulnerability-assessment-empowering-is-754d9a"
"adding-machine","volume-1-ch01-waiting-for-automation-1960-1969"
"adm-outsourcing","2006-unisyswipro-rs-3747-a7e31e"
"adobe-flash","maxtor-flash-demo-2003"
"adobe-flash-swf","aberdeenmaxtortooldemo-03-2-5a8f38"
"adobe-photoshop","dct-apple-powermac-g5-2003-06"
"adobe-premiere","dct-video-market-segmentation-2002"
"ads-nis-protocols","snap-appliances-snapshot-10-15pk-f183fe"
"adsl","aberdeen-1996-omnibox-interactive-broadcasting-network"
"advanced-business-intelligence","ra-enterprise-apps-312ba4"
"advanced-queuing","1997-oracle8-the-database-for-network-computing-674c9d"
"aero-glass-ui","newsfactor-vista-deployment-cadence-kast-d1f518"
"aes-ni","2010-intel-vpro-daily-globe-6f615e"
"agile-xp-programming","2003-aberdeen-group-free-research-aberdeen-insights-1-968e18"
"agile-xp-programming","volume-1-ch09-expert-witness-technology-on-trial-1992-2015"
"agp-8x","dct-apple-powermac-g5-2003-06"
"agp-bus","dct-video-market-segmentation-2002"
"ai-analytics-emerging","kastner-technology-breadth-memoir-2026"
"ai-expert-systems","volume-1-appendix-career-timeline"
"ai-expert-systems","volume-1-ch10-the-long-view-1966-2026"
"aix","aberdeen-1996-bulls-sagister-datacenterdisciplined-unix-businesscritical-applications"
"aix","aberdeen-1996-risc-unix-market"
"aix","ibmtpc92-c32789"
"aix","workst~1-d22401"
"aix-325","aberdeen-1996-ibm-aix-4-not-your-fathers-325"
"aix-4","aberdeen-1996-ibm-aix-4-not-your-fathers-325"
"alexnet","volume-1-ch10-the-long-view-1966-2026"
"all-in-one-pc","dct-gateway-acquires-emachines-2004-03"
"alm-tools","soa-governance-626545"
"alpha","aberdeen-1995-digital-multia"
"alpha-architecture","2026-kastner-dec-longitudinal-22d177"
"alpha-axp","ibm-rs6000-midran~1-88f049"
"alpha-chip-dec-alpha","aberdeen-1995-limd-technology"
"alpha-processor","aberdeen-1996-debunking-ntsmp-scalability-myth"
"alpha-processor","aberdeen-1996-digital-debunks-ntsmp-scalability-myth"
"alpha-processor","aberdeen-1996-digital-leading-nt-across-enterprise-charge"
"alpha-processor","aberdeen-1996-digitals-personal-workstation-new-markets-channels"
"alpha-processor","aberdeen-1996-risc-unix-market"
"alpha-processor","ntserv~1-56bd94"
"alpha-processor","workst~1-d22401"
"amd-athlon","dct-business-2002-11-pc-deals"
"amd-athlon","dct-business-2002-12-19-pc-deals"
"amd-athlon","dct-business-2002-12-pc-deals"
"amd-athlon","dct-business-2003-03-17-pc-deals"
"amd-athlon","dct-weekly-2002-08-24-pc-deals-analysis"
"amd-athlon","dct-weekly-2002-10-06"
"amd-athlon","dct-weekly-2002-10-27"
"amd-athlon","dct-weekly-2002-11-03"
"amd-athlon","dct-weekly-2002-12-01"
"amd-athlon","dct-weekly-2002-12-15"
"amd-athlon","dct-weekly-2002-12-22"
"amd-athlon","dct-weekly-2002-12-30"
"amd-athlon","dct-weekly-2003-01-05"
"amd-athlon","dct-weekly-2003-01-12"
"amd-athlon","dct-weekly-2003-01-19"
"amd-athlon","dct-weekly-2003-01-26"
"amd-athlon","dct-weekly-2003-03-09"
"amd-athlon","dct-weekly-2003-03-16"
"amd-athlon","dct-weekly-2003-04-06"
"amd-athlon","dct-weekly-2003-06-08"
"amd-athlon","dct-weekly-2003-07-06"
"amd-athlon","dct-weekly-2003-07-13"
"amd-athlon","dct-weekly-2003-07-26"
"amd-athlon","dct-weekly-2003-08-03"
"amd-athlon","dct-weekly-2003-08-10"
"amd-athlon","dct-weekly-2003-08-17"
"amd-athlon","dct-weekly-2003-08-24"
"amd-athlon-1800","dct-amd-athlon-weekly-prices-2002-03"
"amd-athlon-2000","dct-amd-athlon-weekly-prices-2002-03"
"amd-athlon-2100","dct-amd-athlon-weekly-prices-2002-03"
"amd-athlon-2200","dct-amd-athlon-weekly-prices-2002-03"
"amd-athlon-2400","dct-amd-athlon-weekly-prices-2002-03"
"amd-athlon-2600","dct-amd-athlon-weekly-prices-2002-03"
"amd-athlon-64","dct-memoir-athlon-64-prescience-2003"
"amd-athlon-64","technology-news-future-tech-microsoft-la-625f49"
"amd-athlon-64","technology-news-hardware-amd-beats-apple-5399ec"
"amd-athlon-64","technology-news-hardware-amd-makes-athlo-214a36"
"amd-athlon-64","technology-news-hardware-intel-unveils-l-1f420a"
"amd-athlon-xp","2002-amd-s-gigahertz-equiva-nexperienced-buyers-accept--6f6050"
"amd-athlon-xp","dct-business-2002-11-pc-deals"
"amd-athlon-xp","dct-business-2002-12-19-pc-deals"
"amd-athlon-xp","dct-business-2002-12-pc-deals"
"amd-athlon-xp","dct-business-2003-03-17-pc-deals"
"amd-athlon-xp","dct-emachines-q1-2003-lineup"
"amd-athlon-xp","dct-memoir-athlon-64-prescience-2003"
"amd-athlon-xp","dct-weekly-2002-08-24-pc-deals-analysis"
"amd-athlon-xp","dct-weekly-2002-10-06"
"amd-athlon-xp","dct-weekly-2002-10-27"
"amd-athlon-xp","dct-weekly-2002-11-03"
"amd-athlon-xp","dct-weekly-2002-12-15"
"amd-athlon-xp","dct-weekly-2002-12-22"
"amd-athlon-xp","dct-weekly-2002-12-30"
"amd-athlon-xp","dct-weekly-2003-01-05"
"amd-athlon-xp","dct-weekly-2003-01-19"
"amd-athlon-xp","dct-weekly-2003-01-26"
"amd-athlon-xp","dct-weekly-2003-03-09"
"amd-athlon-xp","dct-weekly-2003-03-16"
"amd-athlon-xp","dct-weekly-2003-04-06"
"amd-athlon-xp","dct-weekly-2003-06-08"
"amd-athlon-xp","dct-weekly-2003-07-26"
"amd-athlon-xp","dct-weekly-2003-08-03"
"amd-athlon-xp","dct-weekly-2003-08-10"
"amd-fusion-apu","amd-fusion-outlook-newsfactor-garrett-5859d3"
"amd-hammer","intel-longlivedualcore-revised-5-fa8298"
"amd-llano","bapco-sysmark-2012-benchmark-post-a40084"
"amd-opteron","2006-amd-ati-acquisition-cf19ff"
"amd-opteron","dct-memoir-athlon-64-prescience-2003"
"amd-opteron","intel-quad-core-outlook-newsfactor-garre-c32252"
"amd-opteron","internetnews-veritas-itanium-believer-20-2ff4eb"
"amd-opteron","linuxplanet-reports-opteron-s-first-year-40c423"
"amd-opteron","technology-news-hardware-amd-beats-apple-5399ec"
"amd-opteron","technology-news-hardware-amd-s-opteron-a-ecf5a9"
"amd-opteron-8220se","server-benchmarks-2007-sept-7-862cf0"
"amd-phenom-ii","bapco-sysmark-2012-benchmark-post-a40084"
"amd-sempron","technology-news-chips-amd-s-semprons-spa-21b184"
"amd-true-performance-initiative","amd-profile01-64e43b"
"amd64","linuxplanet-reports-opteron-s-first-year-40c423"
"amd64-architecture","technology-news-future-tech-microsoft-la-625f49"
"amd64-architecture","technology-news-hardware-amd-beats-apple-5399ec"
"amd64-architecture","technology-news-hardware-amd-s-opteron-a-ecf5a9"
"amd64-x86-64","amd-industry-analyst-visionaries-64bit-2-7a191f"
"amdahl-millennium","aberdeen-1996-mainframe-revival-short-lived-or-long-term"
"amr","utilit~1-0596b5"
"amr-automatic-meter-reading","utilities-transformed-it-696ffb"
"amr-automatic-meter-reading","volume-1-about-the-author"
"amr-automatic-meter-reading","volume-1-ch03-physics-of-consulting-1972-1979"
"analyst-relations","aberdeen-training-day-2-representing-abe-38ef4b"
"analyst-subscription-research","wsj-tech-watching-analyst-industry-1998-002531"
"analytical-apps","data-know-69ab04"
"analytics","technology-themes-2003-04"
"anti-theft-technology","2010-intel-vpro-daily-globe-6f615e"
"anti-virus","securi~1-3e7ced"
"antivirus","2003-the-top-10-security-suppliers-fc2b1b"
"apache-xap","nexaweb-announces-starter-kit-nexaweb-abe281"
"api","volume-1-ch10-the-long-view-1966-2026"
"apo","erpv2p~1-b15573"
"apollo-navigation-software","volume-1-ch02-physics-of-the-machine-1969-1972"
"apple-boot-camp","mac-news-business-apple-intel-marriage-m-d0a5d8"
"apple-consumer-desktop","charlotte-observer-shain-back-to-school--4ec261"
"apple-g4","svbi-apple-xserve-kastner-2002-05-17-1398db"
"apple-iphone","mobile-banking-may-render-cash-obsolete--e4b699"
"apple-mac-os-x","usatoday-maney-mac-or-pc-windows-securit-b45d45"
"apple-powermac-g5","dct-apple-powermac-g5-2003-06"
"apple-powerpc-g5","technology-news-hardware-amd-beats-apple-5399ec"
"apple-powerpc-g5","technology-news-hardware-apple-s-power-m-91980c"
"apple-xgrid","linux-news-enterprise-systems-apple-s-en-a8fdd0"
"apple-xgrid","mac-news-science-the-science-of-this-yea-bb35b4"
"apple-xserve","hostingtech-apple-xserve-asia-zieger-200-052af6"
"apple-xserve","linux-news-enterprise-systems-apple-s-en-a8fdd0"
"apple-xserve","mac-news-computers-us-army-drafts-apple-c2f6f9"
"apple-xserve","svbi-apple-xserve-kastner-2002-05-17-1398db"
"application-integration-eai","kastner-jrl-trends-1999-pk-responses-f4c5a4"
"application-lifecycle-management-soa","soa-lifecycle-perspective-1ff953"
"application-navigator","1997-peoplesoft-works-the-internet-452445"
"application-partitioning","aberdeen-1996-object-oriented-three-tier-plus-computing"
"ar-system","1997-automating-and-managing-internal-op-e69e64"
"ardes-2k","y2k-computerworld-aberdeen-psk-irving-19-5bcd20"
"arm-architecture","technology-news-hardware-ibm-opens-custo-7fdf18"
"arm-embedded-cpu","samsung-unveils-fastest-mobile-cpu-on-th-c34fad"
"artificial-intelligence-ml","soa-bpm-legacy-renewal-bce60f"
"as2-edi","1997-the-ec-company-not-your-father-s-edi-c1ebff"
"as400","1992-tpc-benchmarks-vp-ed0e0d"
"as400","1999pr~1-c5516b"
"as400","dectp92-0ca51c"
"as400","ibmtpc92-c32789"
"as400","psk-ibmbio-fde139"
"as400","psk-litigate98-72601c"
"as400","psk-litigation-b452e6"
"as400","psk-niopubs-3d103b"
"as400","retail~1-d5de79"
"as400","sun-as400-main-report-2002-c37e2a"
"as400","sun-as400-presentation-2002-9d925e"
"as400","tpcbench92-139998"
"as400-advanced-series","aberdeen-1995-ibm-as400-sap-r3"
"as400-advanced-series","aberdeen-1996-ibm-as400-vs-microsoft-nt-server"
"as400e-series","1997-the-new-as-400e-series-aa9cac"
"asep","minicomputer-news-ase-asep-1979-2b5327"
"asep-system","adl-ase-asep-two-way-power-communications-1979-b8c001"
"asf","kastner-ie-v-andersen-expert-report-3de98a"
"asp-application-service-provider","oracle-appsworld-insight-edit-4-813c2e"
"asp-commerce-platform","2001-fletcher-spaght-3bb872"
"asp-delivery-model","1999-managing-customers-with-next-generation-software-a-a5adc4"
"asp-microsoft","07-pools-of-storage-functional-spec-597fa5"
"asp-model","1999-crm-professional-services-rpt-96bf13"
"asp-model","2001-aberdeen-group-recent-publications-psk-2be54d"
"assembler","volume-1-appendix-career-timeline"
"ata","04-mid-line-storage-v2-whitepaper-7db9bc"
"ata","11-storage-hierarchy-presentation-e84d53"
"ata-disk","aberdeen-group-disk-storage-usage-questi-c8ffe9"
"ata-disk","maxtor-ramp-interview-guide-first-draft-c68ebd"
"ata-disk","maxtor-survey-report-5-20c-0f458e"
"ata-disk","maxtor-survey.v.2-d5b538"
"ata-disk","snap-appliance-snapshot-2003"
"ata-disk","snap-appliances-snapshot-10-15pk-f183fe"
"ata-disk","state-street-ramp-interview-for-maxtor-p-fa94f8"
"ata-disk","timex-ramp-interview-for-maxtor-project-8c1b71"
"ata-drive","19-maxline-data-timeline-slide-6e6572"
"ata-drive-technology","hostingtech-apple-xserve-asia-zieger-200-052af6"
"atheros-ar5001x","2002-802-11a-b-wireless-comes-of-age-6a071d"
"athlon-xp","amd-profile01-64e43b"
"ati-all-in-wonder","dct-video-market-segmentation-2002"
"ati-radeon","dct-kastner-wish-list-2002-12"
"ati-radeon-8500","dct-video-market-segmentation-2002"
"ati-tv-wonder","dct-video-market-segmentation-2002"
"atlas-drive","19-maxline-data-timeline-slide-6e6572"
"atlas-scsi","01-difranco-report-on-aberdeen-group-res-444a19"
"atm","1998-network-integration-services-report-f75108"
"atm","aberdeen-1995-3com-lanplex-2500"
"atm-networking","1996-sequent-38f0b1"
"atm-networking","1997-bay-networks--switch-node-routing-s-4d9885"
"atm-networking","aberdeen-1996-frame-relay-access-devices"
"atm-networking","aberdeen-1997-aberdeen-group-impacts"
"atm-networking","networ~1-96462b"
"atm-networking","nti-2-open-systems-1dd3af"
"atm-sonet","aberdeen-1996-mitels-nevadanetworked-voice-data-speeding-toward"
"atm-switching","aberdeen-1996-vpns-business-mfs-success-strategy"
"atom","2026-kastner-intel-longitudinal-776f7e"
"atom-processor","2010-intel-ia-continuum-wp-1-2-fc5653"
"att-5100m","att-worldmark-wsj-ad-aberdeen-quote-1995-ec56fb"
"att-ncr-alliance","oracle-att-ncr-customer-driven-seminar-t-b9f539"
"att-worldmark-servers","att-worldmark-wsj-ad-aberdeen-quote-1995-ec56fb"
"oltp","1998as400-1-146289"
"oltp","2002-webex--taking-conferencing-to-the-summit-05f195"
"oltp","webex--taking-conferencing-to-the-busine-5b8109"
"authentication-systems","aberdeen-workshop-qualifying-questions-and-success-stories-2001-b6a001"
"authoring-tools","1999-e-learning-in-the-enterprise-psk-d0fc8a"
"authorization-server","aberdeen-1996-hp-praesidium-family"
"automated-backup-restore","kastner-sipp-pc-lifecycle-dynamics-2003-4395fd"
"automated-testing-tools","soa-web-services-2007-c3297b"
"autonomic-computing","ibm-messaging-workshop-report-final-9-ef7fbc"
"avanade-jv-model","psbj-meisner-microsoft-consulting-acquis-7b85c8"
"aviion-unix-server","aberdeen-1996-data-general-corporation"
"avx2","intel-pulse-check-ia-continuum-2013-3a693f"
"b2b-ecommerce","2001-fletcher-spaght-3bb872"
"b2b-ecommerce-platform","spaceworks-ordermanager-d51dab"
"b2b-marketplace","dollars-and-sense-b2b-ec-eb8c9d"
"b2c-ecommerce","2001-fletcher-spaght-3bb872"
"b2so-security-option","aberdeen-1996-data-generals-cybershield-security-solutions-advancing"
"baan-dem","aberdeen-1996-baan-changes-rules-erp-game"
"baan-dem","erpv2p~1-b15573"
"baan-iv","1997-vertical-industry-solutions-baan-leads-in-innovati-f12724"
"baan-iv","aberdeen-1996-baan-changes-rules-erp-game"
"baan-orgware","1997-vertical-industry-solutions-baan-leads-in-innovati-f12724"
"baan-orgware","aberdeen-1996-baan-changes-rules-erp-game"
"baan-series","erpv2p~1-b15573"
"backoffice","1997-microsoft-nt-scalability-day--the-e-6460e2"
"backoffice","aberdeen-1996-ibm-as400-vs-microsoft-nt-server"
"backoffice","aberdeen-1996-risc-unix-market"
"backoffice-suite","1997-microsoft--the-joker-of-enterprise--158636"
"balance-sheet-analysis","casale-evp-5-aa8f2a"
"balanced-scorecard","ie-appendix-lane-qa-research-e594cb"
"bam-monitoring","bpm-align-business-f76616"
"bam-monitoring","ra-bam-bpm-37679c"
"bam-monitoring","ra-bpm-2006-f5a558"
"bam-monitoring","ra-bpm-2007-890201"
"bank-account-digital-cash","1999-digitalcash-the-dash-to-digital-cash-enabling-inte-23732b"
"banner-advertising","1998-advertising-on-the-internet-leveraging-the-virtual-3972d6"
"banyan-vines","1999-aberdeengroup-newsletter-april-1999-d157ec"
"banyan-vines","mockup~1-ca8fde"
