"run_id","source_location","source_path","row_count","obs_count_distinct","studies_covered","prompt_file_path","prompt_file_sha256","prompt_matches_v2_canonical","prompt_scale","prompt_mid_run_edits","model_tag","model_family","temperature","num_predict","think_false_set","top_p","top_k","driver_script_path","driver_script_sha256","driver_version","driver_pre_v2_scale","driver_mid_run_modified","input_manifest_path","input_manifest_sha256","input_payload_shape","input_field_used","run_started_at","run_finished_at","run_duration_sec","run_completed_cleanly","run_abandoned","run_abandon_reason","run_restarted_from_checkpoint","parse_ok_rate","score_dist_neg1","score_dist_0","score_dist_1_to_5","abstention_rate","score_mean","score_out_of_range","confidence_out_of_range","accepted_at_time","commit_sha","pete_review_notes","trust_verdict","dropped_gates","salvage_action","notes"
"mac_working_dir_2004-bluestreaksnapshot-7a4713_2026-05-29","mac_working_dir","/Users/scott/Desktop/Archive/prepared/2004-bluestreaksnapshot-7a4713/working","5","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/2004-bluestreaksnapshot-7a4713/working/skipped_obs_v3.csv","6f53c336232275f21cd017acf2cdb41db15c9114c83ab60140f54883d95384e0","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_2004-cpc-update-toc-815618_2026-05-23","mac_working_dir","/Users/scott/Desktop/Archive/prepared/2004-cpc-update-toc-815618/working","2","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/2004-cpc-update-toc-815618/working/bucket_signals.json","06096e7b86f63708e9d57a44d0840a77a378f234d2b4697bb2d129a945061d48","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_2004-crmeuropetoc-c6f15e_2026-05-29","mac_working_dir","/Users/scott/Desktop/Archive/prepared/2004-crmeuropetoc-c6f15e/working","6","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/2004-crmeuropetoc-c6f15e/working/skipped_obs_v3.csv","b1f526f7ded9390b3043e0e916254bcd4a3cfa45253bb330c8fecd6e7b581eb1","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_2004-crmspending2003toc-1f27ce_2026-05-23","mac_working_dir","/Users/scott/Desktop/Archive/prepared/2004-crmspending2003toc-1f27ce/working","","","","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/2004-crmspending2003toc-1f27ce/working/entity_candidates.csv","a10c9c7d130fc4f191d42555e19d140e5aeaf2a4e0c01b975ca2f12036254e3a","unknown","","","","","true","false","","","","","","","","","","","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_2004-dellsnapshot-953527_2026-05-29","mac_working_dir","/Users/scott/Desktop/Archive/prepared/2004-dellsnapshot-953527/working","5","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/2004-dellsnapshot-953527/working/skipped_obs_v3.csv","a384b0ecebc8d4facb3b680fa3f7fdebd68f10de92729a81ba455bcdd962698a","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_2004-eai-toc-e6ff9f_2026-05-23","mac_working_dir","/Users/scott/Desktop/Archive/prepared/2004-eai-toc-e6ff9f/working","17","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/2004-eai-toc-e6ff9f/working/bucket_signals.json","52349a632a97b734a2b5f30d1e8f9d5505f74e81bb6a36062df51e0b1997c069","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_2004-examensnapshot-171cca_2026-05-29","mac_working_dir","/Users/scott/Desktop/Archive/prepared/2004-examensnapshot-171cca/working","3","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/2004-examensnapshot-171cca/working/skipped_obs_v3.csv","c40b0dd8ec1ced84059cdf0fce6054f345a3cc3932989d69a6d37b2528a84bd7","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_2004-firstwavesnapshot-92dd2e_2026-05-29","mac_working_dir","/Users/scott/Desktop/Archive/prepared/2004-firstwavesnapshot-92dd2e/working","2","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/2004-firstwavesnapshot-92dd2e/working/skipped_obs_v3.csv","76a9da681087416248dbe1204d49e60c5a21c84d1dca0cded90b7c1ffb3ebccf","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_2004-fsmwebtoc-85b5dc_2026-05-29","mac_working_dir","/Users/scott/Desktop/Archive/prepared/2004-fsmwebtoc-85b5dc/working","11","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/2004-fsmwebtoc-85b5dc/working/skipped_obs_v3.csv","ade82eb97898de950d606a6de8e0fb5e870b235ea66266df2bb76f7406d42722","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_2004-fvcmwebtoc-53b01f_2026-05-29","mac_working_dir","/Users/scott/Desktop/Archive/prepared/2004-fvcmwebtoc-53b01f/working","3","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/2004-fvcmwebtoc-53b01f/working/skipped_obs_v3.csv","4c5b944478899b663da6d34de7e7ab6e376e14fd99c0d8e7d90d213ea364100f","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_2004-ibmsnapshot-e40dbe_2026-05-29","mac_working_dir","/Users/scott/Desktop/Archive/prepared/2004-ibmsnapshot-e40dbe/working","3","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/2004-ibmsnapshot-e40dbe/working/skipped_obs_v3.csv","f51f033f1bede6b344f6cc89c58f5832e5bf1b4ed1c105d2a7357a347e1c1fc8","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_2004-intelitanium-toc-76e2be_2026-05-23","mac_working_dir","/Users/scott/Desktop/Archive/prepared/2004-intelitanium-toc-76e2be/working","19","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/2004-intelitanium-toc-76e2be/working/bucket_signals.json","c2b8ddd6667a074c9270068b8eceaa6c02f38a1d8e67cf7f2486cb7fc8f7dc94","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_2004-manugisticssnapshot-9e0526_2026-05-29","mac_working_dir","/Users/scott/Desktop/Archive/prepared/2004-manugisticssnapshot-9e0526/working","4","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/2004-manugisticssnapshot-9e0526/working/skipped_obs_v3.csv","4adf9c7ab050a977ed633564065220536ce270deae874110a676e3788476d841","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_2004-netmarket-toc-eab5b1_2026-05-23","mac_working_dir","/Users/scott/Desktop/Archive/prepared/2004-netmarket-toc-eab5b1/working","7","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/2004-netmarket-toc-eab5b1/working/bucket_signals.json","dfefa46d0bed176137f908268426e1ffde2c50504610126eddecfea8549e382f","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_2004-newmediasnapshot-cd4186_2026-05-29","mac_working_dir","/Users/scott/Desktop/Archive/prepared/2004-newmediasnapshot-cd4186/working","2","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/2004-newmediasnapshot-cd4186/working/skipped_obs_v3.csv","ab8cbaa4ffcdd43c997e7c00eb88a760e6b438dc633dac47de9a6f4c9b47172b","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_2004-procuri-ee38ef_2026-05-29","mac_working_dir","/Users/scott/Desktop/Archive/prepared/2004-procuri-ee38ef/working","6","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/2004-procuri-ee38ef/working/skipped_obs_v3.csv","c8fcbaf29bee69bbe16bb034fcc8b567b44e688d62c605a962945ec679c59a44","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_2004-psa2001surveyreporttoc-9a9928_2026-05-29","mac_working_dir","/Users/scott/Desktop/Archive/prepared/2004-psa2001surveyreporttoc-9a9928/working","5","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/2004-psa2001surveyreporttoc-9a9928/working/skipped_obs_v3.csv","bfd9c40bf05edd2cf8f5a7ee377ec890f513081cece0beceebcacc49cce6429b","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_2004-salesforce-5a1170_2026-05-29","mac_working_dir","/Users/scott/Desktop/Archive/prepared/2004-salesforce-5a1170/working","5","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/2004-salesforce-5a1170/working/skipped_obs_v3.csv","132f3940b126e6bd6235209a170d02d770b447c65d63ee1064a31762d1bd37f2","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_2004-silverpopsnapshot-08423a_2026-05-29","mac_working_dir","/Users/scott/Desktop/Archive/prepared/2004-silverpopsnapshot-08423a/working","2","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/2004-silverpopsnapshot-08423a/working/skipped_obs_v3.csv","6c58dda1568eff0dd80ba4d801190f77131880eb059a0cfb97b066b1152d17eb","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_2004-spotlightteldata-67a55f_2026-05-29","mac_working_dir","/Users/scott/Desktop/Archive/prepared/2004-spotlightteldata-67a55f/working","","","","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/2004-spotlightteldata-67a55f/working/entity_candidates.csv","9d2941ed2cda774e20a42d7d6ccbdc6c9af474354adc56df79ba4e17dbe3d961","unknown","","","","","true","false","","","","","","","","","","","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_2004-verticalsolutionssnapshot-fd28fe_2026-05-29","mac_working_dir","/Users/scott/Desktop/Archive/prepared/2004-verticalsolutionssnapshot-fd28fe/working","","","","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/2004-verticalsolutionssnapshot-fd28fe/working/entity_candidates.csv","34bb60af1285172dd6b5d9bbb80fe9e51642dde902b8002ce055085c2de43eb8","unknown","","","","","true","false","","","","","","","","","","","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_2004-voiptoc-472d11_2026-05-29","mac_working_dir","/Users/scott/Desktop/Archive/prepared/2004-voiptoc-472d11/working","5","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/2004-voiptoc-472d11/working/skipped_obs_v3.csv","8133dbad60b90c0ecf10b679a40f488241b2edef89471fc20f43f067dbc1988c","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_2005-dtp-research-listing-020105a-b6b16d_2026-05-23","mac_working_dir","/Users/scott/Desktop/Archive/prepared/2005-dtp-research-listing-020105a-b6b16d/working","","","","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/2005-dtp-research-listing-020105a-b6b16d/working/entity_candidates.csv","100757832aa39cfedbef8ed553373fcd4c98e6d9714cc3ca4917c521e3da9aaa","unknown","","","","","true","false","","","","","","","","","","","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_2005-ee-aberdeen-research-calendar-082405-2b2250_2026-05-23","mac_working_dir","/Users/scott/Desktop/Archive/prepared/2005-ee-aberdeen-research-calendar-082405-2b2250/working","12","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/2005-ee-aberdeen-research-calendar-082405-2b2250/working/entity_candidates.csv","062c9ac942a5c9ec99368a7a41ae3c0e02b344daef44fe05eea4a45c51e9f95f","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_2005-ee-hcm-research-agenda-012605a-9126d5_2026-05-23","mac_working_dir","/Users/scott/Desktop/Archive/prepared/2005-ee-hcm-research-agenda-012605a-9126d5/working","3","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/2005-ee-hcm-research-agenda-012605a-9126d5/working/entity_candidates.csv","100757832aa39cfedbef8ed553373fcd4c98e6d9714cc3ca4917c521e3da9aaa","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_2005-ee-security-research-agenda-121305a-9dc835_2026-05-23","mac_working_dir","/Users/scott/Desktop/Archive/prepared/2005-ee-security-research-agenda-121305a-9dc835/working","","","","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/2005-ee-security-research-agenda-121305a-9dc835/working/entity_candidates.csv","100757832aa39cfedbef8ed553373fcd4c98e6d9714cc3ca4917c521e3da9aaa","unknown","","","","","true","false","","","","","","","","","","","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_2005-pss-research-agenda-011405a-c25c0e_2026-05-23","mac_working_dir","/Users/scott/Desktop/Archive/prepared/2005-pss-research-agenda-011405a-c25c0e/working","","","","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/2005-pss-research-agenda-011405a-c25c0e/working/entity_candidates.csv","100757832aa39cfedbef8ed553373fcd4c98e6d9714cc3ca4917c521e3da9aaa","unknown","","","","","true","false","","","","","","","","","","","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
"mac_working_dir_2006-2006-aberdeen-research-calendar-ecb45e_2026-05-23","mac_working_dir","/Users/scott/Desktop/Archive/prepared/2006-2006-aberdeen-research-calendar-ecb45e/working","25","0","0","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/prepared/2006-2006-aberdeen-research-calendar-ecb45e/working/entity_candidates.csv","91c2ce0c308d15ed175e42f0631f5bd277781540226c1fcb2e7af5f110b4f04f","unknown","","","","","true","false","","","","0","0","0","0.0000","","0","0","yes_lives_in_working_dir_only","","","DROP","T2,T4,T6","discard",""
