"obs_id","study_id","model","prescience_score","confidence","rationale","scored_at","scorer_version","source_pass","elapsed_sec","parse_ok"
"1998-microsoft-nt-windows-2000-multi-user-computing-5f91e4-OBS-004","1998-microsoft-nt-windows-2000-multi-user-computing-5f91e4","sonar-reasoning-pro","5","3","From 2000–2002, Windows 2000 Terminal Services plus Citrix MetaFrame effectively became the de facto standard platform for server-based/hosted Windows applications in large enterprises, especially in finance, healthcare, and government, with many organizations centralizing key line-of-business apps on these stacks. This early-2000s installed base remained important through the 2000s as Terminal Services evolved into Remote Desktop Services and MetaFrame into Presentation Server/XenApp, confirming that describing 2000–2002 as a period of widespread enterprise adoption holds up in hindsight even after later shifts to VDI and cloud desktops.","2026-06-14T19:30:15Z","v6","pass_c_sonar_v1","43.65","true"
"server-benchmarks-2007-sept-7-862cf0-OBS-008","server-benchmarks-2007-sept-7-862cf0","sonar-reasoning-pro","0","3","This observation reports a specific SPECjbb score comparison between the Intel Xeon 7350 and AMD Opteron 8220 SE at a single point in 2007, without making any forward-looking claim about future relative performance or broader market trends. From 2010–mid‑2010s, Intel did generally lead AMD in many server workloads, but from 2017 onward AMD’s EPYC (Naples, Rome, Milan, Genoa) often matched or surpassed Intel in Java and other server benchmarks, so the 2x gap was neither durable nor representative of the 2010–2026 era. Because it is essentially a static measurement rather than a prediction or generalized pattern, it cannot meaningfully be judged for prescience.","2026-06-14T19:30:24Z","v6","pass_c_sonar_v1","8.50","true"
"aberdeen-1996-blyths-ren-architecture-prescription-it-success-OBS-002","aberdeen-1996-blyths-ren-architecture-prescription-it-success","sonar-reasoning-pro","0","2","The text 'Development tools (traditional + Net)' reads as a framework label or bullet, not as a concrete, testable claim about future technology directions or relative importance. It does not specify how traditional and internet-related development tools would evolve, be adopted, or affect IT success, so there is no falsifiable prediction to compare against the subsequent rise of Java, .NET, web frameworks, open source toolchains, or cloud-native development from 1996–2026. Because the intent and content of the observation are too vague to interpret as a distinct forecast, it cannot be meaningfully scored for prescience.","2026-06-14T19:30:28Z","v6","pass_c_sonar_v1","3.67","true"
"1997-viasoft-y2k-c2e540-OBS-015","1997-viasoft-y2k-c2e540","sonar-reasoning-pro","0","3","This observation is a backward-looking corporate history and positioning statement, not a prediction about future technology or market evolution, so it cannot meaningfully be scored for prescience. Public records confirm that Viasoft was founded in 1983 (originally focused on mainframe software renovation) and, by the mid‑ to late‑1990s, sold tools like OnMark 2000 to large enterprises for software asset analysis and Y2K remediation, consistent with the description of long-standing work with major organizations.[4] Because the claim describes past activity rather than forecasting developments after 1997, it does not testable address how trends unfolded through the 2000s and 2010s.","2026-06-14T19:30:35Z","v6","pass_c_sonar_v1","6.32","true"
"1998-cis-report-customer-interaction-software-631068-OBS-001","1998-cis-report-customer-interaction-software-631068","sonar-reasoning-pro","0","3","The statement that this was the fourth annual report since approximately 1994 is a self-referential, historical note about Aberdeen’s own publication cadence, not a prediction about future technology, markets, or adoption. While Aberdeen did continue to publish numerous customer management and customer service studies in the 2000s and 2010s, including on topics like customer analytics and unified customer data, this claim itself does not assert any forward-looking trend that can be judged for prescience. As a result, there is no meaningful way to compare it against developments in CRM, contact center, or customer interaction software from 1998 through the 2010–2026 period.","2026-06-14T19:30:40Z","v6","pass_c_sonar_v1","4.76","true"
"decision-maker-erp-services-805ce8-OBS-013","decision-maker-erp-services-805ce8","sonar-reasoning-pro","4","3","From the late 1990s onward, ERP projects were notorious for having implementation and consulting fees that often equaled or exceeded the software license, leading buyers to heavily scrutinize systems integrator bids, day rates, and fixed‑price proposals as part of vendor selection. Across the 2000s and 2010s, industry surveys and advisory firms consistently showed total cost of ownership—including implementation and ongoing professional services—among the top ERP selection criteria, alongside functionality and vendor viability, and SaaS ERP did not eliminate this dynamic, as configuration, migration, and change‑management services remained significant cost drivers. The only caveat is that cost of services became one of several primary decision variables rather than the singular dominant one, hence a ""largely"" rather than ""remarkably"" prescient rating.","2026-06-14T19:30:50Z","v6","pass_c_sonar_v1","9.91","true"
"aberdeen-preso-for-emc-final-storage-5-d855b8-OBS-006","aberdeen-preso-for-emc-final-storage-5-d855b8","sonar-reasoning-pro","0","3","The statement that a driver is 'improving business value of IT' is a generic management truism that was already widely accepted well before 2004 and continued to be so afterward. It does not point to a specific technology, architectural pattern, economic shift, or measurable forecast that can be tested against post-2004 developments such as virtualization, cloud computing, SaaS, or digital transformation. Because it lacks concrete, time-bound, or directional content, it is not meaningfully assessable for prescience.","2026-06-14T19:30:55Z","v6","pass_c_sonar_v1","4.24","true"
"rdbms-for-ibm-powera~1-7a44be-OBS-035","rdbms-for-ibm-powera~1-7a44be","sonar-reasoning-pro","3","2","The characterization that IBM’s offering was “competitive but not leading on SMP” broadly held: through the 2000s and 2010s, DB2 on AIX/Power remained a strong but not dominant SMP scale-up engine versus Oracle and later SQL Server, which captured more mindshare and benchmark attention in high-end OLTP and mixed workloads. IBM’s combined SMP/MPP story via DB2 Parallel Edition/DPF on RS/6000 SP and successors did not remain uniquely differentiated, as Oracle RAC, Teradata, and other MPP and shared-nothing systems became mainstream by the 2000s, erasing any claimed exclusivity. The note about good asynchronous replication via Data Propagator aged reasonably well, as IBM’s log-based replication lineage (DataPropagator into WebSphere/InfoSphere Data Replication) remained a technically solid, enterprise-grade async replication stack even as Oracle GoldenGate and SQL Server replication became better known commercially.","2026-06-14T19:31:07Z","v6","pass_c_sonar_v1","11.55","true"
"cab199-1-2-0cb163-OBS-040","cab199-1-2-0cb163","sonar-reasoning-pro","3","2","The emphasis on strength in PC applications and ODBC connectivity held up reasonably well: Windows desktop applications remained a huge base for relational databases through the 2000s, and ODBC persisted as a staple connectivity layer even as other APIs emerged. However, OLE as a strategic integration technology largely faded in importance relative to web, Java/JDBC, .NET, and later cloud-native interfaces, and by the 2010s the center of gravity had shifted from PC-centric to web and cloud application architectures, limiting the long-term centrality of this particular positioning.","2026-06-14T19:31:16Z","v6","pass_c_sonar_v1","9.15","true"
"nti-11-distributed-midrange-servers-1993-dedd19-OBS-004","nti-11-distributed-midrange-servers-1993-dedd19","sonar-reasoning-pro","3","2","The directional idea that moving from mainframes to midrange/open systems and later commodity x86 servers would cut **acquisition costs** and make **application development** cheaper was broadly borne out, as seen in the 1990s–2000s shift to Unix, Windows NT, and then Linux on industry-standard hardware and higher-level tools, which substantially lowered hardware prices per unit of compute and broadened the developer pool. However, the specific magnitudes claimed—50% average reduction in acquisition, maintenance, and support and up to 80% lower development costs—did not generalize: distributed client/server and later multi-tier systems often incurred higher staffing, integration, and management costs, and many TCO studies through the 2000s–2010s found that mainframes (e.g., IBM zSeries) could be competitive or cheaper per transaction once full lifecycle costs were included. By the 2010s–2020s, the rise of cloud platforms and DevOps did improve development speed and efficiency, but not in a way that retrospectively validates such across-the-board 50%/80% savings for midrange distributed systems specifically.","2026-06-14T19:31:25Z","v6","pass_c_sonar_v1","8.43","true"
"2002-a-kinder-gentler-larry-ellison-oracle-presents-new-cb69fb-OBS-005","2002-a-kinder-gentler-larry-ellison-oracle-presents-new-cb69fb","sonar-reasoning-pro","0","2","The statement is essentially a contemporaneous description of Oracle’s posture in the immediate post–dot-com crash enterprise software market rather than a forward-looking prediction, and “stark realities” plus “conservative strategy” are too vague to test against later outcomes. From 2004 onward Oracle pursued one of the most aggressive acquisition-led expansion strategies in enterprise software (PeopleSoft, Siebel, BEA, Sun Microsystems), and then a bold cloud push with Oracle Cloud Infrastructure in the mid‑2010s, which does not clearly map back to a durable ‘conservative’ stance. Because the claim lacks measurable specifics and mainly characterizes the moment, it cannot be meaningfully scored for prescience.","2026-06-14T19:31:30Z","v6","pass_c_sonar_v1","5.14","true"
